rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category,next_rental
566691,374921,mobile,ended,243.0,,,Late: > 2 hours,False
566709,313772,connect,ended,-73.0,,,Early,False
566762,407907,mobile,ended,16.0,,,Late: 15-30 mins,False
566797,386498,mobile,ended,349.0,,,Late: > 2 hours,False
566908,164960,connect,ended,-44.0,,,Early,False
566921,298388,mobile,ended,28.0,,,Late: 15-30 mins,False
567120,415953,mobile,ended,27.0,567178.0,150.0,Late: 15-30 mins,True
567208,268798,mobile,ended,41.0,,,Late: 30-60 mins,False
567278,241021,connect,ended,-425.0,563925.0,240.0,Early,True
567365,279764,mobile,ended,-35.0,,,Early,False
567423,402980,connect,ended,-125.0,,,Early,False
567424,414349,mobile,ended,59.0,,,Late: 30-60 mins,False
567433,401968,mobile,ended,100.0,,,Late: 1-2 hours,False
567442,410939,connect,ended,-353.0,,,Early,False
567446,366025,mobile,ended,-29.0,,,Early,False
567610,399205,mobile,ended,22.0,,,Late: 15-30 mins,False
567636,376840,connect,ended,101.0,564959.0,0.0,Late: 1-2 hours,True
567654,358772,connect,ended,-90.0,,,Early,False
567773,314572,mobile,ended,21.0,,,Late: 15-30 mins,False
567777,296295,mobile,ended,30.0,,,Late: 30-60 mins,False
568168,345738,mobile,ended,58.0,,,Late: 30-60 mins,False
568206,412469,mobile,ended,-12.0,,,Early,False
568817,314605,mobile,ended,43.0,565775.0,360.0,Late: 30-60 mins,True
569081,291932,connect,ended,-19.0,,,Early,False
569133,415843,mobile,ended,90.0,,,Late: 1-2 hours,False
569176,410396,mobile,ended,67.0,,,Late: 1-2 hours,False
569498,402528,connect,ended,-173.0,562527.0,630.0,Early,True
570153,159536,mobile,ended,-685.0,,,Early,False
570186,372609,mobile,ended,76.0,,,Late: 1-2 hours,False
570350,365926,connect,ended,-55.0,570337.0,60.0,Early,True
570406,293992,mobile,ended,-81.0,,,Early,False
570525,304566,mobile,ended,14.0,,,Late: 0-15 mins,False
570819,353425,connect,ended,-17.0,573393.0,120.0,Early,True
571139,347208,connect,ended,-90.0,,,Early,False
505457,368083,mobile,ended,21.0,,,Late: 15-30 mins,False
506876,367382,mobile,ended,12.0,,,Late: 0-15 mins,False
508843,398697,mobile,ended,1101.0,,,Late: > 2 hours,False
508971,232442,mobile,ended,-9.0,,,Early,False
510583,380867,mobile,ended,-1.0,,,Early,False
511106,377746,mobile,ended,-15.0,,,Early,False
511960,216796,mobile,ended,28.0,,,Late: 15-30 mins,False
512695,361217,mobile,ended,-26.0,,,Early,False
512958,305669,mobile,ended,-24.0,,,Early,False
513466,331681,mobile,ended,110.0,,,Late: 1-2 hours,False
514418,364237,mobile,ended,1360.0,,,Late: > 2 hours,False
515482,277553,mobile,ended,42.0,,,Late: 30-60 mins,False
516780,274943,mobile,ended,-238.0,,,Early,False
519413,397599,mobile,ended,89.0,,,Late: 1-2 hours,False
520615,265239,connect,ended,-22.0,,,Early,False
521364,257207,mobile,ended,694.0,,,Late: > 2 hours,False
522507,390927,connect,ended,183.0,523328.0,510.0,Late: > 2 hours,True
522667,214635,connect,ended,119.0,,,Late: 1-2 hours,False
524517,351304,mobile,ended,-70.0,,,Early,False
525092,310644,mobile,ended,22.0,,,Late: 15-30 mins,False
526071,404493,mobile,ended,42.0,,,Late: 30-60 mins,False
526089,369713,connect,ended,-73.0,,,Early,False
526147,298455,mobile,ended,-65.0,,,Early,False
526232,377364,mobile,ended,6.0,,,Late: 0-15 mins,False
526562,403863,mobile,ended,-746.0,,,Early,False
526847,371520,mobile,ended,9.0,,,Late: 0-15 mins,False
527537,404496,mobile,ended,-5.0,,,Early,False
527950,348901,mobile,ended,-191.0,,,Early,False
527981,358978,connect,ended,-60.0,541898.0,210.0,Early,True
529128,382700,mobile,ended,6.0,506728.0,0.0,Late: 0-15 mins,True
529233,399528,connect,ended,-53.0,529252.0,480.0,Early,True
529252,399528,connect,ended,-104.0,,,Early,False
529465,248159,mobile,ended,1490.0,,,Late: > 2 hours,False
529768,339442,mobile,ended,16.0,,,Late: 15-30 mins,False
529809,285241,mobile,ended,7.0,,,Late: 0-15 mins,False
530261,280805,connect,ended,28.0,,,Late: 15-30 mins,False
530274,204019,mobile,ended,14.0,,,Late: 0-15 mins,False
530372,407199,mobile,ended,-10.0,,,Early,False
531442,398877,mobile,ended,-1.0,,,Early,False
531511,296967,connect,ended,-11.0,,,Early,False
531697,388490,mobile,ended,248.0,,,Late: > 2 hours,False
532257,289901,connect,ended,-157.0,,,Early,False
532328,259952,mobile,ended,-38.0,,,Early,False
532670,369634,mobile,ended,-95.0,,,Early,False
532787,226544,connect,ended,203.0,,,Late: > 2 hours,False
571284,403149,mobile,ended,-33.0,,,Early,False
571549,370907,mobile,ended,-36.0,,,Early,False
572456,352663,mobile,ended,33.0,,,Late: 30-60 mins,False
572757,385861,mobile,ended,33.0,,,Late: 30-60 mins,False
572844,342154,connect,ended,26.0,,,Late: 15-30 mins,False
573034,227100,mobile,ended,4.0,569554.0,120.0,Late: 0-15 mins,True
573315,398586,connect,ended,26.0,,,Late: 15-30 mins,False
573680,300345,mobile,ended,-25.0,,,Early,False
574171,381499,connect,ended,-174.0,,,Early,False
574568,301512,mobile,ended,110.0,572909.0,0.0,Late: 1-2 hours,True
574868,371387,mobile,ended,-129.0,571864.0,720.0,Early,True
505377,290726,connect,ended,62.0,,,Late: 1-2 hours,False
505576,300601,mobile,ended,-2.0,,,Early,False
505628,194343,connect,ended,-60.0,,,Early,False
506069,192409,mobile,ended,159.0,,,Late: > 2 hours,False
506728,382700,mobile,ended,-67.0,,,Early,False
507918,366079,mobile,ended,98.0,,,Late: 1-2 hours,False
509168,299180,mobile,ended,-51.0,,,Early,False
509315,190163,mobile,ended,-105.0,,,Early,False
509587,345738,mobile,ended,-58.0,,,Early,False
510797,399549,mobile,ended,-14.0,,,Early,False
512503,390347,mobile,ended,-98.0,,,Early,False
513317,358772,connect,ended,-8.0,,,Early,False
514494,348178,mobile,ended,-234.0,,,Early,False
514502,370437,mobile,ended,379.0,,,Late: > 2 hours,False
515229,304392,connect,ended,-24.0,,,Early,False
515357,376237,mobile,ended,69.0,,,Late: 1-2 hours,False
516962,398697,mobile,ended,-17.0,,,Early,False
518261,391287,mobile,ended,-7.0,,,Early,False
505546,261879,mobile,ended,610.0,,,Late: > 2 hours,False
506242,388411,mobile,ended,3.0,,,Late: 0-15 mins,False
508535,351024,mobile,ended,102.0,,,Late: 1-2 hours,False
508850,188941,mobile,ended,-179.0,,,Early,False
510674,173341,mobile,ended,28.0,,,Late: 15-30 mins,False
514474,376574,mobile,ended,81.0,,,Late: 1-2 hours,False
514557,364038,mobile,ended,-1.0,,,Early,False
514571,330176,mobile,ended,3.0,,,Late: 0-15 mins,False
515099,391223,mobile,ended,747.0,,,Late: > 2 hours,False
515156,339993,mobile,ended,8.0,,,Late: 0-15 mins,False
515431,334199,mobile,ended,614.0,,,Late: > 2 hours,False
515663,366631,mobile,ended,4.0,,,Late: 0-15 mins,False
517677,392485,mobile,ended,28.0,,,Late: 15-30 mins,False
517979,394561,mobile,ended,5.0,,,Late: 0-15 mins,False
519135,383344,connect,ended,69.0,,,Late: 1-2 hours,False
519321,353459,connect,ended,3.0,,,Late: 0-15 mins,False
519682,296967,connect,ended,-223.0,,,Early,False
519728,310636,connect,ended,-87.0,,,Early,False
519967,198687,mobile,ended,870.0,,,Late: > 2 hours,False
520613,346755,connect,ended,-120.0,,,Early,False
521865,401475,connect,ended,113.0,514932.0,540.0,Late: 1-2 hours,True
522544,384479,mobile,ended,47.0,,,Late: 30-60 mins,False
523140,390056,mobile,ended,78.0,,,Late: 1-2 hours,False
524013,167023,mobile,ended,-10.0,,,Early,False
524084,335239,mobile,ended,147.0,,,Late: > 2 hours,False
524088,351787,mobile,ended,458.0,,,Late: > 2 hours,False
524306,403410,mobile,ended,166.0,,,Late: > 2 hours,False
526080,241935,mobile,ended,160.0,,,Late: > 2 hours,False
526102,346840,mobile,ended,-2791.0,,,Early,False
527653,343652,mobile,ended,20.0,,,Late: 15-30 mins,False
528901,364310,mobile,ended,12.0,,,Late: 0-15 mins,False
529269,361156,mobile,ended,0.0,,,Late: 0-15 mins,False
529438,265546,mobile,ended,15.0,,,Late: 15-30 mins,False
529753,256932,mobile,ended,-761.0,,,Early,False
530202,361564,mobile,ended,21.0,,,Late: 15-30 mins,False
530441,283806,mobile,ended,-117.0,,,Early,False
530803,373677,mobile,ended,-2.0,,,Early,False
531213,221181,mobile,ended,1357.0,,,Late: > 2 hours,False
531394,320834,connect,ended,7.0,,,Late: 0-15 mins,False
531518,391618,connect,ended,3.0,,,Late: 0-15 mins,False
531713,371159,connect,ended,-125.0,,,Early,False
531991,389441,mobile,ended,35.0,,,Late: 30-60 mins,False
533364,344091,mobile,ended,31.0,536325.0,180.0,Late: 30-60 mins,True
533534,385666,mobile,ended,-159.0,,,Early,False
533839,180535,mobile,ended,32.0,,,Late: 30-60 mins,False
533945,353270,mobile,ended,130.0,,,Late: > 2 hours,False
533968,378850,mobile,ended,-25.0,,,Early,False
534242,288611,mobile,ended,12.0,,,Late: 0-15 mins,False
534298,384479,mobile,ended,14.0,,,Late: 0-15 mins,False
534448,364160,connect,ended,-94.0,,,Early,False
534923,399535,mobile,ended,224.0,,,Late: > 2 hours,False
534953,389348,mobile,ended,-6.0,,,Early,False
535035,175071,mobile,ended,57.0,,,Late: 30-60 mins,False
535066,370485,mobile,ended,628.0,,,Late: > 2 hours,False
535320,290109,mobile,ended,661.0,,,Late: > 2 hours,False
535330,311376,mobile,ended,113.0,,,Late: 1-2 hours,False
535386,405490,mobile,ended,69.0,,,Late: 1-2 hours,False
535519,353425,connect,ended,-166.0,533413.0,0.0,Early,True
535750,160062,mobile,ended,-26.0,,,Early,False
535870,308073,connect,ended,-37.0,,,Early,False
535903,375307,mobile,ended,67.0,,,Late: 1-2 hours,False
536163,336027,mobile,ended,19.0,,,Late: 15-30 mins,False
536169,392718,mobile,ended,-2.0,,,Early,False
536207,407820,mobile,ended,18.0,,,Late: 15-30 mins,False
536208,366199,connect,ended,21.0,,,Late: 15-30 mins,False
536470,323095,mobile,ended,-477.0,,,Early,False
536616,399464,mobile,ended,74.0,,,Late: 1-2 hours,False
536680,313772,connect,ended,-180.0,,,Early,False
536823,299776,mobile,ended,-18.0,,,Early,False
536829,372687,mobile,ended,15.0,,,Late: 15-30 mins,False
536934,376901,connect,ended,35.0,,,Late: 30-60 mins,False
536944,405733,mobile,ended,4.0,,,Late: 0-15 mins,False
537265,390976,connect,ended,54.0,,,Late: 30-60 mins,False
537338,382712,mobile,ended,61.0,,,Late: 1-2 hours,False
537367,374740,mobile,ended,147.0,,,Late: > 2 hours,False
537441,408821,mobile,ended,25.0,541519.0,90.0,Late: 15-30 mins,True
537452,320834,connect,ended,-117.0,,,Early,False
537485,394320,mobile,ended,117.0,,,Late: 1-2 hours,False
537499,373233,mobile,ended,170.0,,,Late: > 2 hours,False
537660,301422,mobile,ended,-199.0,,,Early,False
537857,282657,mobile,ended,64.0,,,Late: 1-2 hours,False
537865,374698,mobile,ended,-227.0,,,Early,False
537872,315136,connect,ended,23.0,,,Late: 15-30 mins,False
538108,409227,mobile,ended,20.0,,,Late: 15-30 mins,False
506779,395023,mobile,ended,5.0,,,Late: 0-15 mins,False
507519,306450,connect,ended,28.0,,,Late: 15-30 mins,False
507758,208207,mobile,ended,-25.0,,,Early,False
508087,311437,mobile,ended,-29.0,,,Early,False
508483,308414,mobile,ended,-230.0,,,Early,False
509753,399936,mobile,ended,-113.0,,,Early,False
510743,375586,mobile,ended,-6.0,,,Early,False
513383,245338,mobile,ended,-1.0,,,Early,False
517671,401475,connect,ended,-249.0,,,Early,False
518090,353292,mobile,ended,17.0,,,Late: 15-30 mins,False
518203,397095,mobile,ended,-31.0,,,Early,False
518975,350502,connect,ended,51.0,,,Late: 30-60 mins,False
519328,385783,mobile,ended,-4.0,,,Early,False
519985,333865,mobile,ended,88.0,,,Late: 1-2 hours,False
520192,328263,mobile,ended,146.0,,,Late: > 2 hours,False
521013,190171,mobile,ended,-50.0,,,Early,False
522396,295067,mobile,ended,2.0,,,Late: 0-15 mins,False
522678,377805,mobile,ended,179.0,,,Late: > 2 hours,False
523400,347873,connect,ended,108.0,,,Late: 1-2 hours,False
524338,167490,mobile,ended,13.0,,,Late: 0-15 mins,False
525244,403648,mobile,ended,-33.0,,,Early,False
525338,324197,mobile,ended,19.0,,,Late: 15-30 mins,False
525388,203060,mobile,ended,41.0,,,Late: 30-60 mins,False
525959,177313,connect,ended,28.0,,,Late: 15-30 mins,False
526519,397642,mobile,ended,35.0,,,Late: 30-60 mins,False
527046,298757,connect,ended,-281.0,,,Early,False
527199,388767,mobile,ended,-79.0,513582.0,180.0,Early,True
527703,270501,mobile,ended,532.0,,,Late: > 2 hours,False
527898,337198,mobile,ended,30.0,,,Late: 30-60 mins,False
528440,399489,mobile,ended,2.0,,,Late: 0-15 mins,False
528506,392142,mobile,ended,31.0,,,Late: 30-60 mins,False
529332,406559,mobile,ended,-45.0,,,Early,False
530029,403275,connect,ended,-8.0,,,Early,False
530541,372346,mobile,ended,243.0,,,Late: > 2 hours,False
530606,377219,connect,ended,-346.0,,,Early,False
530686,378616,mobile,ended,42.0,,,Late: 30-60 mins,False
531152,406310,mobile,ended,34.0,,,Late: 30-60 mins,False
531483,341184,mobile,ended,-13.0,,,Early,False
531551,379018,mobile,ended,-31.0,,,Early,False
531745,294327,connect,ended,6.0,,,Late: 0-15 mins,False
531842,348293,connect,ended,-117.0,,,Early,False
532355,359343,mobile,ended,320.0,,,Late: > 2 hours,False
532664,387939,mobile,ended,-221.0,,,Early,False
532816,300724,mobile,ended,-7.0,,,Early,False
532877,338864,mobile,ended,-56.0,,,Early,False
533230,391325,mobile,ended,-47.0,,,Early,False
533279,307470,mobile,ended,4.0,,,Late: 0-15 mins,False
533622,407383,mobile,ended,12.0,,,Late: 0-15 mins,False
533626,358723,mobile,ended,42.0,,,Late: 30-60 mins,False
533972,374989,mobile,ended,-25.0,,,Early,False
534042,334922,mobile,ended,9.0,,,Late: 0-15 mins,False
534218,380748,mobile,ended,-13.0,,,Early,False
534319,325139,mobile,ended,-77.0,,,Early,False
534393,393148,mobile,ended,25.0,,,Late: 15-30 mins,False
534537,407875,mobile,ended,-13.0,,,Early,False
534556,273591,mobile,ended,-49.0,,,Early,False
534581,352476,mobile,ended,10.0,,,Late: 0-15 mins,False
534595,404420,mobile,ended,2.0,,,Late: 0-15 mins,False
534787,365710,mobile,ended,-107.0,,,Early,False
534802,407614,mobile,ended,96.0,,,Late: 1-2 hours,False
534863,206019,mobile,ended,-85.0,,,Early,False
535091,369339,mobile,ended,-50.0,,,Early,False
535135,319608,mobile,ended,9.0,,,Late: 0-15 mins,False
535339,298429,connect,ended,87.0,,,Late: 1-2 hours,False
535478,172429,mobile,ended,-442.0,,,Early,False
535500,408144,mobile,ended,-290.0,,,Early,False
535972,393514,mobile,ended,7.0,,,Late: 0-15 mins,False
536032,301750,mobile,ended,26.0,,,Late: 15-30 mins,False
536259,270022,mobile,ended,-38.0,,,Early,False
536404,340579,connect,ended,8.0,,,Late: 0-15 mins,False
536759,313602,connect,ended,-116.0,,,Early,False
536764,387431,mobile,ended,58.0,,,Late: 30-60 mins,False
536969,384479,mobile,ended,-29.0,539733.0,600.0,Early,True
537032,390898,mobile,ended,104.0,,,Late: 1-2 hours,False
537099,397992,mobile,ended,15.0,,,Late: 15-30 mins,False
537215,313048,mobile,ended,-13.0,532312.0,0.0,Early,True
537259,400158,mobile,ended,208.0,,,Late: > 2 hours,False
537400,337219,connect,ended,1.0,,,Late: 0-15 mins,False
537657,402528,connect,ended,89.0,,,Late: 1-2 hours,False
537837,362802,mobile,ended,-14.0,,,Early,False
538010,312078,connect,ended,10.0,,,Late: 0-15 mins,False
538016,223160,connect,ended,-570.0,,,Early,False
538022,407318,mobile,ended,-81.0,,,Early,False
538036,330856,mobile,ended,182.0,,,Late: > 2 hours,False
538136,175289,connect,ended,6.0,547208.0,570.0,Late: 0-15 mins,True
538367,279695,mobile,ended,370.0,,,Late: > 2 hours,False
538420,402674,mobile,ended,126.0,,,Late: > 2 hours,False
538482,367632,connect,ended,-114.0,,,Early,False
519547,363280,mobile,ended,73.0,,,Late: 1-2 hours,False
520260,197523,mobile,ended,8.0,,,Late: 0-15 mins,False
520712,382389,mobile,ended,-91.0,,,Early,False
521176,351030,mobile,ended,44.0,,,Late: 30-60 mins,False
523600,350149,mobile,ended,124.0,,,Late: > 2 hours,False
524661,375553,mobile,ended,-58.0,,,Early,False
524948,404688,mobile,ended,8.0,,,Late: 0-15 mins,False
525136,374881,mobile,ended,78.0,,,Late: 1-2 hours,False
525150,393908,mobile,ended,49.0,,,Late: 30-60 mins,False
526460,388895,mobile,ended,-13.0,,,Early,False
527226,321582,mobile,ended,97.0,536220.0,270.0,Late: 1-2 hours,True
527560,343400,mobile,ended,2632.0,,,Late: > 2 hours,False
528333,395790,mobile,ended,-1.0,,,Early,False
529163,260096,connect,ended,245.0,,,Late: > 2 hours,False
529301,320824,connect,ended,-308.0,551094.0,540.0,Early,True
529379,379092,mobile,ended,20.0,,,Late: 15-30 mins,False
530025,289681,mobile,ended,76.0,,,Late: 1-2 hours,False
530175,248247,mobile,ended,48.0,,,Late: 30-60 mins,False
530570,407199,mobile,ended,31.0,,,Late: 30-60 mins,False
530899,396046,mobile,ended,62.0,,,Late: 1-2 hours,False
531621,189889,mobile,ended,60.0,,,Late: 1-2 hours,False
531695,391174,mobile,ended,203.0,,,Late: > 2 hours,False
531719,278935,connect,ended,35.0,,,Late: 30-60 mins,False
531735,269922,mobile,ended,-23.0,,,Early,False
532016,314107,connect,ended,-58.0,,,Early,False
532031,313432,mobile,ended,62.0,,,Late: 1-2 hours,False
532267,403775,mobile,ended,-201.0,,,Early,False
532317,404219,mobile,ended,-159.0,,,Early,False
532361,389451,mobile,ended,4.0,,,Late: 0-15 mins,False
532441,300377,mobile,ended,21.0,,,Late: 15-30 mins,False
532465,267891,mobile,ended,351.0,,,Late: > 2 hours,False
532757,317387,mobile,ended,4.0,,,Late: 0-15 mins,False
532794,338947,connect,ended,-1.0,,,Early,False
533719,339015,mobile,ended,322.0,,,Late: > 2 hours,False
533951,310571,mobile,ended,57.0,,,Late: 30-60 mins,False
533992,373232,mobile,ended,38.0,,,Late: 30-60 mins,False
534056,316449,mobile,ended,1151.0,,,Late: > 2 hours,False
534650,388559,mobile,ended,38.0,,,Late: 30-60 mins,False
534655,365710,mobile,ended,-11.0,,,Early,False
534662,359992,mobile,ended,25.0,,,Late: 15-30 mins,False
534932,184620,mobile,ended,151.0,,,Late: > 2 hours,False
535020,351319,mobile,ended,28.0,,,Late: 15-30 mins,False
535424,327806,mobile,ended,16.0,,,Late: 15-30 mins,False
535450,365575,mobile,ended,29.0,,,Late: 15-30 mins,False
535618,368132,mobile,ended,-40.0,,,Early,False
535777,382700,mobile,ended,900.0,,,Late: > 2 hours,False
535985,361580,mobile,ended,3.0,,,Late: 0-15 mins,False
536139,386413,connect,ended,-51.0,,,Early,False
536166,408957,mobile,ended,-34.0,,,Early,False
536194,397878,mobile,ended,385.0,,,Late: > 2 hours,False
536302,270495,mobile,ended,-126.0,,,Early,False
536413,364869,mobile,ended,11.0,,,Late: 0-15 mins,False
536729,278499,mobile,ended,-124.0,,,Early,False
536776,329924,mobile,ended,-889.0,,,Early,False
536842,213941,mobile,ended,16.0,,,Late: 15-30 mins,False
536875,381352,mobile,ended,-84.0,,,Early,False
536948,397466,mobile,ended,11.0,,,Late: 0-15 mins,False
537091,331505,mobile,ended,1505.0,,,Late: > 2 hours,False
537154,375915,mobile,ended,719.0,,,Late: > 2 hours,False
537166,297064,mobile,ended,66.0,,,Late: 1-2 hours,False
537245,198687,mobile,ended,-169.0,,,Early,False
537335,329422,mobile,ended,-47.0,,,Early,False
537388,334020,mobile,ended,235.0,,,Late: > 2 hours,False
537723,350702,mobile,ended,48.0,,,Late: 30-60 mins,False
537841,265664,connect,ended,186.0,536761.0,240.0,Late: > 2 hours,True
537861,406995,mobile,ended,38.0,,,Late: 30-60 mins,False
537876,354299,mobile,ended,58.0,,,Late: 30-60 mins,False
538151,188698,mobile,ended,41.0,,,Late: 30-60 mins,False
538192,366071,mobile,ended,-64.0,,,Early,False
538304,398045,mobile,ended,-53.0,,,Early,False
538325,389785,connect,ended,-211.0,,,Early,False
538561,317118,mobile,ended,28.0,,,Late: 15-30 mins,False
538639,383540,mobile,ended,38.0,,,Late: 30-60 mins,False
538858,352393,connect,ended,22.0,,,Late: 15-30 mins,False
538987,391882,connect,ended,-40.0,,,Early,False
539021,409750,mobile,ended,-100.0,,,Early,False
539087,332480,mobile,ended,7.0,,,Late: 0-15 mins,False
539090,398105,mobile,ended,-24.0,,,Early,False
539098,395608,mobile,ended,1808.0,,,Late: > 2 hours,False
539101,169247,mobile,ended,-47.0,,,Early,False
539234,364411,mobile,ended,-17.0,,,Early,False
539256,370312,mobile,ended,88.0,,,Late: 1-2 hours,False
538218,263232,mobile,ended,273.0,,,Late: > 2 hours,False
538339,308796,mobile,ended,-17.0,,,Early,False
538380,368776,mobile,ended,-114.0,,,Early,False
538585,337266,connect,ended,54.0,,,Late: 30-60 mins,False
538674,303506,mobile,ended,33.0,,,Late: 30-60 mins,False
538697,323056,mobile,ended,-78.0,,,Early,False
538708,339215,mobile,ended,-215.0,,,Early,False
538823,381687,connect,ended,485.0,,,Late: > 2 hours,False
538938,389785,connect,ended,454.0,,,Late: > 2 hours,False
539052,347781,mobile,ended,-6.0,,,Early,False
539193,386986,mobile,ended,-50.0,,,Early,False
539293,353535,mobile,ended,8.0,,,Late: 0-15 mins,False
539482,371010,mobile,ended,217.0,,,Late: > 2 hours,False
